,kingdom,phylum,class,order,family,genus,species
40bf52415e020c1f2d1c36ebb8c5c680,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Paradictyoarthriniaceae,Xenomassariosphaeria,Xenomassariosphaeria clematidis
704d2f7d9ee8ac218bd51e16ac052f6a,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
acae27520c8e8a91bce500b18943f3c7,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
85e96c75fd4032135f33ad530165e75c,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
b9ca2eba65526dcb1066c5b0aafae9a1,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Readeriella,Readeriella pseudocallista
008b5f473611c24ca9f2a1994552e8b8,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
4deebb54da960c838c6f850b64fccbb7,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris arrhenatheri
5d909621a991416fdde116768bb0474b,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Catenulostroma,Catenulostroma lignicola
ed9d86e1fd5a6edb593f91114e85bcbc,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
8e1180e512613b54fde22e63684aa746,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Neocamarosporium,NA
4d8de68a032ec90a1687b473bd76ee5c,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma terrea
65c66e449c85cc9948fa0c990205f073,Eukaryota,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Inopinatum,Inopinatum lactosum
b8b66ad40825a6f3411d89fc51fb6ee7,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Bovista,Bovista psammophila
5fb3867eb7f2dd386fefd9f29bb5945c,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma submembranaceum
d243c114eaa6f25d44251996d56882a9,Eukaryota,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina antarctica
8841106d2e233cbc4f0c2acf3c82d246,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma submuriforme
4f2a0cc788fd57029711f0866ca56343,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Postiaceae,Spongiporus,Spongiporus gloeoporus
c2ce2a75273eec8d22329333b26d856c,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
5cfb5accb8ffd994ac80a2ea29f3b034,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
1168c7a6836b9a490fdb0170a0491402,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia patagonica
86d8c55b4894b61c0a99f76f98865cfd,Eukaryota,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Tyrannosorus,Tyrannosorus hystrioides
1b6ddbf861cb45fa8dde38dc752da200,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Neophaeothecoidea,Neophaeothecoidea proteae
d39f341bf4faddfc183648bdd5c10c13,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,Tremella huuskonenii
5128feeb81fd064ca0a9d7f628b0079e,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium magnum
d01fbf45e8af86d89ec24f3bf6c3690b,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
704b16450a1f5b8f0e79d64699b6824b,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sparticola,Sparticola junci
d122cac7461bb5d437f2785e1b80db16,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
1da6277de215f43735c3f8057fb07eb0,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Meristemomyces,Meristemomyces frigidus
6a21f8cd8660a498c206dc6395223769,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Meristemomyces,Meristemomyces frigidus
cbeec442e3e50462f766e18dc7a77518,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,Phoma aloes
cef2d360cc3d1b9c03eac0bae8b058ec,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus ohakune
6e4f5c9411ee0e7e19292133356d3483,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Rutstroemiaceae,Clarireedia,Clarireedia bennettii
1b55f1f474534f41797b96fbc56401ec,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Meristemomyces,Meristemomyces frigidus
ed5c071b2d886e674df240f323c62fdf,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
a89287ce06841b1ce7ed27530b8ee2a3,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,NA
3290f9b90d811ecc0b547689846b8fb2,Eukaryota,Ascomycota,Leotiomycetes,NA,NA,Leohumicola,Leohumicola minima
2c28e6c502d17cc7c5eee04d35f10411,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
11759c01bfea9c60b9eb36a99db3878a,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
a9fd19ecb51e8bbb0770c6bf950c7e46,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Lapidomyces,Lapidomyces aloidendricola
0f7e7c44cde550ec83b0bc65b2d0206f,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botryotinia,Botryotinia ranunculi
577a583ed090dee5cc9ede8b03cfcd1d,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Teratosphaeria,Teratosphaeria agapanthi
ee11c1528cc1bb5fd7923aa8e0951ead,Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Bergerella,Bergerella atrofusca
dd5f831ecd4b777f6c06075448ab2a7e,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium rhusicola
8a54c1c6b1d0ae25bcefff6c210d13f9,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,Juncaceicola dactylidis
ac47d9c447a402127ff5b595bf0bae67,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
56f22ecffaab7fdd7732652d2f665a1e,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Alpinaria,Alpinaria rhododendri
158227c868268efa6de5d160ac97cf61,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,Juncaceicola dactylidis
b68d9d03cc2ee22140c75b196bbeed20,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,Panaeolus axfordii
aa85556f49f29abb013c91ddda57bdaf,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Salinomyces,Salinomyces thailandica
d1c681c851741e5afb98f28a24106dc8,Eukaryota,Ascomycota,Leotiomycetes,NA,NA,Leohumicola,Leohumicola minima
480e594a07209ef13989476c325e4a8a,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
1ccefc5693d65542e26cba33fd9cbe57,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Discinellaceae,Pseudopezicula,Pseudopezicula betulae
2e763874cb08e7f71383abc65d40587e,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma submuriforme
65e9b24f715623eabadeda61116be2fb,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
bf29aef0b902eb653ce62f4252feb81f,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
bb3d13ba2fa6bef01132937149b0f3b1,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
18281c08afbf9a05de72b09f997a577f,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium leucospermi
43b01f0d9c13846fbcf86c47b0a3061f,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Neoantennariellaceae,Cippumomyces,Cippumomyces mortalis
aea9c55fd57f897db8c7be75ca240969,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
f7fa4b1ffd1556935de7ee6397c01b0a,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
30c0ae45818bea7df6bacfaadd23e2a9,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,NA
e962f4950bb61dcc8e29744f0cb6c57e,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
7570d148d9ca2e04d83499e9655f9998,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Teratosphaeria,Teratosphaeria encephalarti
d8ff67d4452aa22e873f9e27d1dd6d19,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Meristemomyces,Meristemomyces arctostaphylos
0f1940a5cf75c57e1ce7810b9ab863c3,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,Ascochyta phacae
8169e964f94f79ac91859755d2e45d88,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Readeriella,Readeriella pseudocallista
e7fca37400a3aa0b878be55b8020106b,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Pseudostrickeria,Pseudostrickeria rosae
ba4f13e5ba9616c59b5df04ddb314d77,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma submuriforme
28b56a3588123f0e965324282fed6a59,Eukaryota,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Peniophorella,Peniophorella crystallifera
89509badd60a9ab36ab7e97a8ba97b19,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Paraloratospora,Paraloratospora gahniae
865bf8aa2f29af028272478b6043a55c,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma erumpens
5b56875e7f52f30437943f7d8083f129,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria vachelliae
96660dca36cc844af52ae852cbe8c2b1,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Teratosphaeria,Teratosphaeria agapanthi
f6adeeac907f94d84056a879ad428278,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Jeremyomyces,Jeremyomyces labinae
d0f2db86e63841080ab3618443b3c154,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria aetnensis
52aee20729845b0ca3db00ee88a7d29e,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Subplenodomus,Subplenodomus galicola
5477782c2ca8d601f1e1c98e7e11ea4d,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Erysiphe eschscholziae
fcb29d3a82d417ee66452045cfd4128a,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Neocamarosporium,Neocamarosporium salsolae
62bb118fc27153aabed0a2c02fa40fd1,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
2295428afa52862cb84c6efa6783819e,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Perusta,Perusta inaequalis
6492724e2bb452e043d14d7f5bdebabd,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
d55aa67a5b7ba5aa747b622f57a8ee02,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris arrhenatheri
7cea59f4467113c1114d554cd951e991,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
dc4dc70f911d61c54440479fd4cd7050,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,Endoconidioma populi
efed849bc73a10ec126bf253340ada32,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
b3a68e228d8bdba262f3ae8c9a709ea5,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium rhusicola
2a7c91d015a8446af0794d3b0bd6e195,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botryotinia,Botryotinia ranunculi
103be8402bf56b3875f4bdfdaa85ec72,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma jotunheimenense
ba1052d6b78a781cb81a1541708410a7,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
0af048c08f8abfbf5e30ddf5feb086c2,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Dothiora,Dothiora aloidendri
5f768dc2b5c738e7ebe7f55a2db336bc,Eukaryota,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Bannoa,Bannoa syzygii
f8fe0036ea33e4812a64c51781241131,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium puyae
039967fc7df4371b8085e731e929590d,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
9cce9523318afc45a12ff97027c5f154,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema odontotermitis
5c716d13fa2a7914a8ca333951afdbcd,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,NA
e516c7d48724ea8f48ec9fae5c8850ce,Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia carotae
239cf140bf2f42555a5e9af0902e610d,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma erumpens
9e46a671fbc23d7ed6e8ca8dc9dce5a4,Eukaryota,Basidiomycota,Tremellomycetes,Trichosporonales,NA,Prillingera,Prillingera fragicola
d79601f5c0c5922b0e8851ddbfeae7ad,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
45d03154818848d5f45da7af817dbb1c,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
af7cc4bd6d04c6cee4cd3116f877d299,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
9903bd1f555f9109c8d07c4916301f11,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
87315061b2090398aa4d4467e1295019,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
2836cf9c67db2267b7423f55f4022228,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Readeriella,Readeriella pseudocallista
8dbfc09c4f924851e01eadf9e2e302e9,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Batcheloromyces,Batcheloromyces sedgefieldii
e8406cd5b05de09eef3e0913575cf189,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Readeriella,Readeriella pseudocallista
9336cee694f9354a733d17d1b7a1511c,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria vachelliae
902456682c36820cd8b62d38b0a2a4ce,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
b125c574cf0e73ba95b675d60ae46078,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
f03a735cb7c115fd256850462072a297,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Lapidomyces,Lapidomyces aloidendricola
d4929e288c358dd086d0e87e5f7e1187,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Readeriella,Readeriella pseudocallista
d35a6595974d7dc049c9c074cf71fbbb,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
2d124c49319543fb91945c958f23e8b6,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,Ganoderma dianzhongense
d0cda53f5af09ba847f07f4ac4acf3e6,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Dothiora,Dothiora laureolae
d81c50d74fabeace9f549e73e4b67210,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
42244f6936f115ca72e3df7d487bc65b,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
a52e14896e44b2557dc20f3441454941,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia albida
3e287fd7ce2d0165a1fc46e21a3e0488,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
8235b5434170354be719c5158d48dd2d,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Batcheloromyces,Batcheloromyces sedgefieldii
02b004115f829474982d4e67c0deaed0,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,Ascochyta phacae
eab5af3a808286181cc44096504223fd,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Neoantennariellaceae,Cippumomyces,Cippumomyces mortalis
0bfaa54b799a61d32d6191f64d5432bd,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
59db7be577b5c461cd8cb744359be2db,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,NA,NA
adde6f1e86cbac6817ccfa268e8165de,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium floriforme
33457b6d51101f0e76106a3104eaad1b,Eukaryota,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta rosae
d3367b6036c70311dba2c94a0e2f1c1b,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Readeriella,Readeriella pseudocallista
e91bf98ee0341ded0e7bc1d299896f3e,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella stercoraria
cac1475fbfbb25f1fad46341b660890f,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
6d4ccd758400ccd660f0b604c75f4308,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
1bc73def7ecfb49d6832caa1072d4df1,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,NA,NA
a297112f0b37b5ff8e1381e6122dcdbe,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosulcatispora,Neosulcatispora agaves
705d0c0735bf94344015a3f05e5f6490,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria vachelliae
cf6070017e55adc458d4d0e2dca6ec37,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Alpinaria,Alpinaria rhododendri
2118ec46acb3f3a125a1e714307e5da7,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium oeirense
e4ca271d056c9b5c607b1ede83b92261,Eukaryota,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Tyrannosorus,Tyrannosorus hystrioides
7030c1cb42b1a602d598603db952582f,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Extremaceae,Vermiconia,Vermiconia calcicola
616f9fc0c1a922e30dc2fb8dfc1f6012,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
d70443f0261a62665557c100de1c6531,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Neoantennariellaceae,Cippumomyces,Cippumomyces mortalis
63733aeb20fada55be42f1449079a8f0,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium magnum
8aa7117a8dab6af519b2467bc08af961,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Teratosphaeria,Teratosphaeria agapanthi
847f273a11d3b7a320871c889da0e7db,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
2ab6f656b5d9d69b290a54b6ea41893d,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,NA,Vestigium,Vestigium trifidum
30de26afa5b225c153047c9855983497,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium magnum
2e7f5d273e6cc9d785b80421420a7227,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
88eb9daf814b60ba30ee91adae85f6c8,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Porodiplodiaceae,NA,[Chalara] clidemiae
f1b78640bab242d6404bb164e08a2276,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
ad103a9bfb262e8b31ecdb7953bd2349,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,NA,NA
e051b971a93cf307573faf800cf861d7,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
dadecd703b65eebaa2e79281711070bc,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris arrhenatheri
c7b3b2e54ce73fe95d62cc437a9b2da2,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
561324c82c49dca02335fb3673e0c332,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
23cc15816677a165719cbf853455cf17,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Batcheloromyces,Batcheloromyces sedgefieldii
0c3c86e46df5399df98ca397ddc8f3f7,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis villosa
f35f5bd17ff2ff9854be3b45333c4866,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
d036726336359b91989bc3d1babdfb5a,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia pisi
ab3b180873d4a759338928b19deb113a,Eukaryota,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,Nigrospora zimmermanii
2682580d9ef49f3c8bf1a4def2c59e6f,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
d22ea50ec82b245a13d469b1c52fd6e0,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Botryotrichum,Botryotrichum domesticum
13785cf8637873245f6a68c177a314a0,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,NA,Acremonium,Acremonium parvum
43fcbb3b3519cdcffa6318564e49e5bb,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,Neonectria major
74207cdc3b760d588db4dab5286390f0,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia friedmannii
7ac7b2be08ea333a6894deee3cbd26ef,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
f89a7d78fc51f33c284b543cc1ff67cc,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma submuriforme
39dc52a023ae5d90285e571fc8fbd049,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
a6a9b70e5144f5c53b6040860fd9143a,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
4bf3e5c808cb5186d50d4073ee931f21,Eukaryota,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Bannoa,Bannoa syzygii
